Subject	Pair	Vowel	V	Length	Trial	Response	PrelimTotalF	SPETotalF	PrelimFrisch	SPEFrisch	LuceD
OG60T	"rib,hill"	ih	i	short	75	1	5	6	0.12	0.188	5.170467835
ON3K	"rib,hill"	ih	i	short	84	3	5	6	0.12	0.188	5.170467835
ON74R	"rib,hill"	ih	i	short	92	5	5	6	0.12	0.188	5.170467835
OQ69Y	"rib,hill"	ih	i	short	92	1	5	6	0.12	0.188	5.170467835
OR11R	"rib,hill"	ih	i	short	72	2	5	6	0.12	0.188	5.170467835
OS26T	"rib,hill"	ih	i	short	45	1	5	6	0.12	0.188	5.170467835
PE14D	"rib,hill"	ih	i	short	63	2	5	6	0.12	0.188	5.170467835
PQ27D	"rib,hill"	ih	i	short	27	2	5	6	0.12	0.188	5.170467835
PW18G	"rib,hill"	ih	i	short	67	2	5	6	0.12	0.188	5.170467835
PX84R	"rib,hill"	ih	i	short	80	3	5	6	0.12	0.188	5.170467835
QR21P	"rib,hill"	ih	i	short	68	2	5	6	0.12	0.188	5.170467835
QW31L	"rib,hill"	ih	i	short	63	1	5	6	0.12	0.188	5.170467835
RB39H	"rib,hill"	ih	i	short	15	2	5	6	0.12	0.188	5.170467835
RL68G	"rib,hill"	ih	i	short	59	1	5	6	0.12	0.188	5.170467835
SG77E	"rib,hill"	ih	i	short	52	1	5	6	0.12	0.188	5.170467835
SK19G	"rib,hill"	ih	i	short	85	1	5	6	0.12	0.188	5.170467835
SK66K	"rib,hill"	ih	i	short	11	1	5	6	0.12	0.188	5.170467835
SQ87Z	"rib,hill"	ih	i	short	52	1	5	6	0.12	0.188	5.170467835
ST99W	"rib,hill"	ih	i	short	61	1	5	6	0.12	0.188	5.170467835
TE72Y	"rib,hill"	ih	i	short	26	2	5	6	0.12	0.188	5.170467835
TG10Q	"rib,hill"	ih	i	short	15	1	5	6	0.12	0.188	5.170467835
TK67C	"rib,hill"	ih	i	short	50	2	5	6	0.12	0.188	5.170467835
WT24N	"rib,hill"	ih	i	short	47	1	5	6	0.12	0.188	5.170467835
XC35E	"rib,hill"	ih	i	short	95	3	5	6	0.12	0.188	5.170467835
XG23P	"rib,hill"	ih	i	short	36	1	5	6	0.12	0.188	5.170467835
XL12Q	"rib,hill"	ih	i	short	92	3	5	6	0.12	0.188	5.170467835
XQ79R	"rib,hill"	ih	i	short	85	1	5	6	0.12	0.188	5.170467835
XS38P	"rib,hill"	ih	i	short	69	1	5	6	0.12	0.188	5.170467835
XS96W	"rib,hill"	ih	i	short	42	1	5	6	0.12	0.188	5.170467835
YD48I	"rib,hill"	ih	i	short	85	3	5	6	0.12	0.188	5.170467835
YK76J	"rib,hill"	ih	i	short	47	3	5	6	0.12	0.188	5.170467835
YN47M	"rib,hill"	ih	i	short	30	4	5	6	0.12	0.188	5.170467835
YU22I	"rib,hill"	ih	i	short	81	2	5	6	0.12	0.188	5.170467835
ZZ5V	"rib,hill"	ih	i	short	61	1	5	6	0.12	0.188	5.170467835
AM25Y	"such,fudge"	uh	u	short	51	1	1	1	0.5	0.579	3.017281397
AR82M	"such,fudge"	uh	u	short	50	2	1	1	0.5	0.579	3.017281397
AY9B	"such,fudge"	uh	u	short	28	3	1	1	0.5	0.579	3.017281397
BA89W	"such,fudge"	uh	u	short	8	5	1	1	0.5	0.579	3.017281397
BS90M	"such,fudge"	uh	u	short	30	3	1	1	0.5	0.579	3.017281397
BU78I	"such,fudge"	uh	u	short	61	4	1	1	0.5	0.579	3.017281397
BW95G	"such,fudge"	uh	u	short	20	2	1	1	0.5	0.579	3.017281397
CK44O	"such,fudge"	uh	u	short	46	3	1	1	0.5	0.579	3.017281397
CM34Z	"such,fudge"	uh	u	short	12	5	1	1	0.5	0.579	3.017281397
DF61Q	"such,fudge"	uh	u	short	75	4	1	1	0.5	0.579	3.017281397
DR17G	"such,fudge"	uh	u	short	28	1	1	1	0.5	0.579	3.017281397
EK1N	"such,fudge"	uh	u	short	32	2	1	1	0.5	0.579	3.017281397
ES29S	"such,fudge"	uh	u	short	71	1	1	1	0.5	0.579	3.017281397
FJ83B	"such,fudge"	uh	u	short	41	2	1	1	0.5	0.579	3.017281397
FU75W	"such,fudge"	uh	u	short	22	4	1	1	0.5	0.579	3.017281397
FV16X	"such,fudge"	uh	u	short	93	3	1	1	0.5	0.579	3.017281397
IF59C	"such,fudge"	uh	u	short	31	4	1	1	0.5	0.579	3.017281397
JD94A	"such,fudge"	uh	u	short	43	2	1	1	0.5	0.579	3.017281397
JE33O	"such,fudge"	uh	u	short	12	5	1	1	0.5	0.579	3.017281397
JV42B	"such,fudge"	uh	u	short	34	4	1	1	0.5	0.579	3.017281397
JY36H	"such,fudge"	uh	u	short	52	1	1	1	0.5	0.579	3.017281397
KB4F	"such,fudge"	uh	u	short	12	3	1	1	0.5	0.579	3.017281397
KI71L	"such,fudge"	uh	u	short	89	5	1	1	0.5	0.579	3.017281397
KK92R	"such,fudge"	uh	u	short	72	4	1	1	0.5	0.579	3.017281397
KQ37E	"such,fudge"	uh	u	short	21	5	1	1	0.5	0.579	3.017281397
KQ52J	"such,fudge"	uh	u	short	26	1	1	1	0.5	0.579	3.017281397
KR28H	"such,fudge"	uh	u	short	51	6	1	1	0.5	0.579	3.017281397
KS15D	"such,fudge"	uh	u	short	82	7	1	1	0.5	0.579	3.017281397
LC70W	"such,fudge"	uh	u	short	41	3	1	1	0.5	0.579	3.017281397
LQ40Z	"such,fudge"	uh	u	short	37	3	1	1	0.5	0.579	3.017281397
LT30W	"such,fudge"	uh	u	short	25	4	1	1	0.5	0.579	3.017281397
LY2O	"such,fudge"	uh	u	short	32	3	1	1	0.5	0.579	3.017281397
LY53Q	"such,fudge"	uh	u	short	24	5	1	1	0.5	0.579	3.017281397
LZ43Z	"such,fudge"	uh	u	short	37	2	1	1	0.5	0.579	3.017281397
MC41U	"such,fudge"	uh	u	short	26	4	1	1	0.5	0.579	3.017281397
MO73Z	"such,fudge"	uh	u	short	90	4	1	1	0.5	0.579	3.017281397
NX13O	"such,fudge"	uh	u	short	89	1	1	1	0.5	0.579	3.017281397
NZ20B	"such,fudge"	uh	u	short	65	6	1	1	0.5	0.579	3.017281397
OG60T	"such,fudge"	uh	u	short	24	3	1	1	0.5	0.579	3.017281397
ON3K	"such,fudge"	uh	u	short	28	3	1	1	0.5	0.579	3.017281397
ON74R	"such,fudge"	uh	u	short	60	5	1	1	0.5	0.579	3.017281397
OQ69Y	"such,fudge"	uh	u	short	67	4	1	1	0.5	0.579	3.017281397
OR11R	"such,fudge"	uh	u	short	86	6	1	1	0.5	0.579	3.017281397
OS26T	"such,fudge"	uh	u	short	24	1	1	1	0.5	0.579	3.017281397
PE14D	"such,fudge"	uh	u	short	66	4	1	1	0.5	0.579	3.017281397
PQ27D	"such,fudge"	uh	u	short	82	2	1	1	0.5	0.579	3.017281397
PW18G	"such,fudge"	uh	u	short	58	3	1	1	0.5	0.579	3.017281397
PX84R	"such,fudge"	uh	u	short	29	5	1	1	0.5	0.579	3.017281397
QR21P	"such,fudge"	uh	u	short	38	7	1	1	0.5	0.579	3.017281397
QW31L	"such,fudge"	uh	u	short	72	4	1	1	0.5	0.579	3.017281397
RB39H	"such,fudge"	uh	u	short	30	2	1	1	0.5	0.579	3.017281397
RL68G	"such,fudge"	uh	u	short	38	3	1	1	0.5	0.579	3.017281397
SG77E	"such,fudge"	uh	u	short	54	3	1	1	0.5	0.579	3.017281397
SK19G	"such,fudge"	uh	u	short	65	2	1	1	0.5	0.579	3.017281397
SK66K	"such,fudge"	uh	u	short	20	4	1	1	0.5	0.579	3.017281397
SQ87Z	"such,fudge"	uh	u	short	66	1	1	1	0.5	0.579	3.017281397
ST99W	"such,fudge"	uh	u	short	29	1	1	1	0.5	0.579	3.017281397
TE72Y	"such,fudge"	uh	u	short	19	5	1	1	0.5	0.579	3.017281397
TG10Q	"such,fudge"	uh	u	short	7	3	1	1	0.5	0.579	3.017281397
TK67C	"such,fudge"	uh	u	short	47	4	1	1	0.5	0.579	3.017281397
WT24N	"such,fudge"	uh	u	short	7	1	1	1	0.5	0.579	3.017281397
XC35E	"such,fudge"	uh	u	short	58	4	1	1	0.5	0.579	3.017281397
XG23P	"such,fudge"	uh	u	short	19	3	1	1	0.5	0.579	3.017281397
XL12Q	"such,fudge"	uh	u	short	12	4	1	1	0.5	0.579	3.017281397
XQ79R	"such,fudge"	uh	u	short	84	1	1	1	0.5	0.579	3.017281397
XS38P	"such,fudge"	uh	u	short	20	1	1	1	0.5	0.579	3.017281397
XS96W	"such,fudge"	uh	u	short	89	1	1	1	0.5	0.579	3.017281397
YD48I	"such,fudge"	uh	u	short	39	5	1	1	0.5	0.579	3.017281397
YK76J	"such,fudge"	uh	u	short	95	6	1	1	0.5	0.579	3.017281397
YN47M	"such,fudge"	uh	u	short	47	6	1	1	0.5	0.579	3.017281397
YU22I	"such,fudge"	uh	u	short	38	5	1	1	0.5	0.579	3.017281397
ZZ5V	"such,fudge"	uh	u	short	38	6	1	1	0.5	0.579	3.017281397
AM25Y	"kid,pig"	ih	i	short	63	1	3	2	0.281	0.441	1.790162146
AR82M	"kid,pig"	ih	i	short	57	7	3	2	0.281	0.441	1.790162146
AY9B	"kid,pig"	ih	i	short	96	3	3	2	0.281	0.441	1.790162146
BA89W	"kid,pig"	ih	i	short	64	6	3	2	0.281	0.441	1.790162146
BS90M	"kid,pig"	ih	i	short	41	2	3	2	0.281	0.441	1.790162146
BU78I	"kid,pig"	ih	i	short	19	6	3	2	0.281	0.441	1.790162146
BW95G	"kid,pig"	ih	i	short	68	2	3	2	0.281	0.441	1.790162146
CK44O	"kid,pig"	ih	i	short	69	4	3	2	0.281	0.441	1.790162146
CM34Z	"kid,pig"	ih	i	short	38	3	3	2	0.281	0.441	1.790162146
DF61Q	"kid,pig"	ih	i	short	29	2	3	2	0.281	0.441	1.790162146
DR17G	"kid,pig"	ih	i	short	29	5	3	2	0.281	0.441	1.790162146
EK1N	"kid,pig"	ih	i	short	49	4	3	2	0.281	0.441	1.790162146
ES29S	"kid,pig"	ih	i	short	90	5	3	2	0.281	0.441	1.790162146
FJ83B	"kid,pig"	ih	i	short	56	5	3	2	0.281	0.441	1.790162146
FU75W	"kid,pig"	ih	i	short	36	3	3	2	0.281	0.441	1.790162146
FV16X	"kid,pig"	ih	i	short	37	1	3	2	0.281	0.441	1.790162146
IF59C	"kid,pig"	ih	i	short	49	3	3	2	0.281	0.441	1.790162146
JD94A	"kid,pig"	ih	i	short	37	2	3	2	0.281	0.441	1.790162146
JE33O	"kid,pig"	ih	i	short	90	1	3	2	0.281	0.441	1.790162146
JV42B	"kid,pig"	ih	i	short	30	5	3	2	0.281	0.441	1.790162146
JY36H	"kid,pig"	ih	i	short	91	1	3	2	0.281	0.441	1.790162146
KB4F	"kid,pig"	ih	i	short	13	5	3	2	0.281	0.441	1.790162146
KI71L	"kid,pig"	ih	i	short	92	5	3	2	0.281	0.441	1.790162146
KK92R	"kid,pig"	ih	i	short	75	6	3	2	0.281	0.441	1.790162146
KQ37E	"kid,pig"	ih	i	short	70	2	3	2	0.281	0.441	1.790162146
KQ52J	"kid,pig"	ih	i	short	75	1	3	2	0.281	0.441	1.790162146
KR28H	"kid,pig"	ih	i	short	49	6	3	2	0.281	0.441	1.790162146
KS15D	"kid,pig"	ih	i	short	25	3	3	2	0.281	0.441	1.790162146
LC70W	"kid,pig"	ih	i	short	22	4	3	2	0.281	0.441	1.790162146
LQ40Z	"kid,pig"	ih	i	short	28	1	3	2	0.281	0.441	1.790162146
LT30W	"kid,pig"	ih	i	short	94	3	3	2	0.281	0.441	1.790162146
LY2O	"kid,pig"	ih	i	short	93	2	3	2	0.281	0.441	1.790162146
LY53Q	"kid,pig"	ih	i	short	23	5	3	2	0.281	0.441	1.790162146
LZ43Z	"kid,pig"	ih	i	short	53	2	3	2	0.281	0.441	1.790162146
MC41U	"kid,pig"	ih	i	short	56	1	3	2	0.281	0.441	1.790162146
MO73Z	"kid,pig"	ih	i	short	70	2	3	2	0.281	0.441	1.790162146
NX13O	"kid,pig"	ih	i	short	58	4	3	2	0.281	0.441	1.790162146
NZ20B	"kid,pig"	ih	i	short	29	6	3	2	0.281	0.441	1.790162146
OG60T	"kid,pig"	ih	i	short	33	3	3	2	0.281	0.441	1.790162146
ON3K	"kid,pig"	ih	i	short	54	3	3	2	0.281	0.441	1.790162146
ON74R	"kid,pig"	ih	i	short	76	5	3	2	0.281	0.441	1.790162146
OQ69Y	"kid,pig"	ih	i	short	55	3	3	2	0.281	0.441	1.790162146
OR11R	"kid,pig"	ih	i	short	11	4	3	2	0.281	0.441	1.790162146
OS26T	"kid,pig"	ih	i	short	88	1	3	2	0.281	0.441	1.790162146
PE14D	"kid,pig"	ih	i	short	60	6	3	2	0.281	0.441	1.790162146
PQ27D	"kid,pig"	ih	i	short	28	2	3	2	0.281	0.441	1.790162146
PW18G	"kid,pig"	ih	i	short	84	1	3	2	0.281	0.441	1.790162146
PX84R	"kid,pig"	ih	i	short	24	6	3	2	0.281	0.441	1.790162146
QR21P	"kid,pig"	ih	i	short	41	6	3	2	0.281	0.441	1.790162146
QW31L	"kid,pig"	ih	i	short	9	4	3	2	0.281	0.441	1.790162146
RB39H	"kid,pig"	ih	i	short	42	2	3	2	0.281	0.441	1.790162146
RL68G	"kid,pig"	ih	i	short	46	3	3	2	0.281	0.441	1.790162146
SG77E	"kid,pig"	ih	i	short	81	1	3	2	0.281	0.441	1.790162146
SK19G	"kid,pig"	ih	i	short	68	4	3	2	0.281	0.441	1.790162146
SK66K	"kid,pig"	ih	i	short	71	3	3	2	0.281	0.441	1.790162146
SQ87Z	"kid,pig"	ih	i	short	64	6	3	2	0.281	0.441	1.790162146
ST99W	"kid,pig"	ih	i	short	58	1	3	2	0.281	0.441	1.790162146
TE72Y	"kid,pig"	ih	i	short	83	2	3	2	0.281	0.441	1.790162146
TG10Q	"kid,pig"	ih	i	short	42	3	3	2	0.281	0.441	1.790162146
TK67C	"kid,pig"	ih	i	short	84	2	3	2	0.281	0.441	1.790162146
WT24N	"kid,pig"	ih	i	short	75	1	3	2	0.281	0.441	1.790162146
XC35E	"kid,pig"	ih	i	short	50	2	3	2	0.281	0.441	1.790162146
XG23P	"kid,pig"	ih	i	short	47	5	3	2	0.281	0.441	1.790162146
XL12Q	"kid,pig"	ih	i	short	57	5	3	2	0.281	0.441	1.790162146
XQ79R	"kid,pig"	ih	i	short	86	1	3	2	0.281	0.441	1.790162146
XS38P	"kid,pig"	ih	i	short	82	1	3	2	0.281	0.441	1.790162146
XS96W	"kid,pig"	ih	i	short	61	1	3	2	0.281	0.441	1.790162146
YD48I	"kid,pig"	ih	i	short	90	2	3	2	0.281	0.441	1.790162146
YK76J	"kid,pig"	ih	i	short	17	4	3	2	0.281	0.441	1.790162146
YN47M	"kid,pig"	ih	i	short	55	4	3	2	0.281	0.441	1.790162146
YU22I	"kid,pig"	ih	i	short	59	6	3	2	0.281	0.441	1.790162146
ZZ5V	"kid,pig"	ih	i	short	63	3	3	2	0.281	0.441	1.790162146
AM25Y	"tough,puck"	uh	u	short	77	1	4	5	0.194	0.253	3.137791813
AR82M	"tough,puck"	uh	u	short	51	1	4	5	0.194	0.253	3.137791813
AY9B	"tough,puck"	uh	u	short	18	1	4	5	0.194	0.253	3.137791813
BA89W	"tough,puck"	uh	u	short	55	5	4	5	0.194	0.253	3.137791813
BS90M	"tough,puck"	uh	u	short	16	1	4	5	0.194	0.253	3.137791813
BU78I	"tough,puck"	uh	u	short	54	3	4	5	0.194	0.253	3.137791813
BW95G	"tough,puck"	uh	u	short	50	2	4	5	0.194	0.253	3.137791813
CK44O	"tough,puck"	uh	u	short	33	3	4	5	0.194	0.253	3.137791813
CM34Z	"tough,puck"	uh	u	short	93	4	4	5	0.194	0.253	3.137791813
DF61Q	"tough,puck"	uh	u	short	40	3	4	5	0.194	0.253	3.137791813
DR17G	"tough,puck"	uh	u	short	22	4	4	5	0.194	0.253	3.137791813
EK1N	"tough,puck"	uh	u	short	86	3	4	5	0.194	0.253	3.137791813
ES29S	"tough,puck"	uh	u	short	43	4	4	5	0.194	0.253	3.137791813
FJ83B	"tough,puck"	uh	u	short	28	5	4	5	0.194	0.253	3.137791813
FU75W	"tough,puck"	uh	u	short	43	5	4	5	0.194	0.253	3.137791813
FV16X	"tough,puck"	uh	u	short	19	1	4	5	0.194	0.253	3.137791813
IF59C	"tough,puck"	uh	u	short	56	2	4	5	0.194	0.253	3.137791813
JD94A	"tough,puck"	uh	u	short	14	4	4	5	0.194	0.253	3.137791813
JE33O	"tough,puck"	uh	u	short	53	3	4	5	0.194	0.253	3.137791813
JV42B	"tough,puck"	uh	u	short	20	2	4	5	0.194	0.253	3.137791813
JY36H	"tough,puck"	uh	u	short	88	1	4	5	0.194	0.253	3.137791813
KB4F	"tough,puck"	uh	u	short	40	3	4	5	0.194	0.253	3.137791813
KI71L	"tough,puck"	uh	u	short	78	1	4	5	0.194	0.253	3.137791813
KK92R	"tough,puck"	uh	u	short	84	6	4	5	0.194	0.253	3.137791813
KQ37E	"tough,puck"	uh	u	short	50	1	4	5	0.194	0.253	3.137791813
KQ52J	"tough,puck"	uh	u	short	93	1	4	5	0.194	0.253	3.137791813
KR28H	"tough,puck"	uh	u	short	29	6	4	5	0.194	0.253	3.137791813
KS15D	"tough,puck"	uh	u	short	14	1	4	5	0.194	0.253	3.137791813
LC70W	"tough,puck"	uh	u	short	32	2	4	5	0.194	0.253	3.137791813
LQ40Z	"tough,puck"	uh	u	short	59	3	4	5	0.194	0.253	3.137791813
LT30W	"tough,puck"	uh	u	short	89	1	4	5	0.194	0.253	3.137791813
LY2O	"tough,puck"	uh	u	short	45	2	4	5	0.194	0.253	3.137791813
LY53Q	"tough,puck"	uh	u	short	84	4	4	5	0.194	0.253	3.137791813
LZ43Z	"tough,puck"	uh	u	short	26	3	4	5	0.194	0.253	3.137791813
MC41U	"tough,puck"	uh	u	short	13	2	4	5	0.194	0.253	3.137791813
MO73Z	"tough,puck"	uh	u	short	19	3	4	5	0.194	0.253	3.137791813
NX13O	"tough,puck"	uh	u	short	35	2	4	5	0.194	0.253	3.137791813
NZ20B	"tough,puck"	uh	u	short	73	5	4	5	0.194	0.253	3.137791813
OG60T	"tough,puck"	uh	u	short	79	1	4	5	0.194	0.253	3.137791813
ON3K	"tough,puck"	uh	u	short	77	1	4	5	0.194	0.253	3.137791813
ON74R	"tough,puck"	uh	u	short	6	5	4	5	0.194	0.253	3.137791813
OQ69Y	"tough,puck"	uh	u	short	59	3	4	5	0.194	0.253	3.137791813
OR11R	"tough,puck"	uh	u	short	77	4	4	5	0.194	0.253	3.137791813
OS26T	"tough,puck"	uh	u	short	93	1	4	5	0.194	0.253	3.137791813
PE14D	"tough,puck"	uh	u	short	14	5	4	5	0.194	0.253	3.137791813
PQ27D	"tough,puck"	uh	u	short	47	5	4	5	0.194	0.253	3.137791813
PW18G	"tough,puck"	uh	u	short	45	3	4	5	0.194	0.253	3.137791813
PX84R	"tough,puck"	uh	u	short	56	2	4	5	0.194	0.253	3.137791813
QR21P	"tough,puck"	uh	u	short	70	6	4	5	0.194	0.253	3.137791813
QW31L	"tough,puck"	uh	u	short	26	3	4	5	0.194	0.253	3.137791813
RB39H	"tough,puck"	uh	u	short	65	2	4	5	0.194	0.253	3.137791813
RL68G	"tough,puck"	uh	u	short	57	3	4	5	0.194	0.253	3.137791813
SG77E	"tough,puck"	uh	u	short	32	1	4	5	0.194	0.253	3.137791813
SK19G	"tough,puck"	uh	u	short	51	2	4	5	0.194	0.253	3.137791813
SK66K	"tough,puck"	uh	u	short	62	4	4	5	0.194	0.253	3.137791813
SQ87Z	"tough,puck"	uh	u	short	91	1	4	5	0.194	0.253	3.137791813
ST99W	"tough,puck"	uh	u	short	72	1	4	5	0.194	0.253	3.137791813
TE72Y	"tough,puck"	uh	u	short	96	4	4	5	0.194	0.253	3.137791813
TG10Q	"tough,puck"	uh	u	short	77	1	4	5	0.194	0.253	3.137791813
TK67C	"tough,puck"	uh	u	short	90	4	4	5	0.194	0.253	3.137791813
WT24N	"tough,puck"	uh	u	short	38	4	4	5	0.194	0.253	3.137791813
XC35E	"tough,puck"	uh	u	short	13	5	4	5	0.194	0.253	3.137791813
XG23P	"tough,puck"	uh	u	short	94	4	4	5	0.194	0.253	3.137791813
XL12Q	"tough,puck"	uh	u	short	62	2	4	5	0.194	0.253	3.137791813
XQ79R	"tough,puck"	uh	u	short	89	1	4	5	0.194	0.253	3.137791813
XS38P	"tough,puck"	uh	u	short	75	1	4	5	0.194	0.253	3.137791813
XS96W	"tough,puck"	uh	u	short	81	2	4	5	0.194	0.253	3.137791813
YD48I	"tough,puck"	uh	u	short	28	6	4	5	0.194	0.253	3.137791813
YK76J	"tough,puck"	uh	u	short	27	5	4	5	0.194	0.253	3.137791813
YN47M	"tough,puck"	uh	u	short	76	6	4	5	0.194	0.253	3.137791813
YU22I	"tough,puck"	uh	u	short	86	5	4	5	0.194	0.253	3.137791813
ZZ5V	"tough,puck"	uh	u	short	53	3	4	5	0.194	0.253	3.137791813
AM25Y	"deaf,bear"	eh	e	short	8	1	5	7	0.115	0.174	3.72343239
AR82M	"deaf,bear"	eh	e	short	13	4	5	7	0.115	0.174	3.72343239
AY9B	"deaf,bear"	eh	e	short	53	1	5	7	0.115	0.174	3.72343239
BA89W	"deaf,bear"	eh	e	short	31	2	5	7	0.115	0.174	3.72343239
BS90M	"deaf,bear"	eh	e	short	74	1	5	7	0.115	0.174	3.72343239
BU78I	"deaf,bear"	eh	e	short	15	1	5	7	0.115	0.174	3.72343239
BW95G	"deaf,bear"	eh	e	short	25	1	5	7	0.115	0.174	3.72343239
CK44O	"deaf,bear"	eh	e	short	91	1	5	7	0.115	0.174	3.72343239
CM34Z	"deaf,bear"	eh	e	short	71	1	5	7	0.115	0.174	3.72343239
DF61Q	"deaf,bear"	eh	e	short	59	2	5	7	0.115	0.174	3.72343239
DR17G	"deaf,bear"	eh	e	short	8	5	5	7	0.115	0.174	3.72343239
EK1N	"deaf,bear"	eh	e	short	26	2	5	7	0.115	0.174	3.72343239
ES29S	"deaf,bear"	eh	e	short	41	1	5	7	0.115	0.174	3.72343239
FJ83B	"deaf,bear"	eh	e	short	64	1	5	7	0.115	0.174	3.72343239
FU75W	"deaf,bear"	eh	e	short	25	1	5	7	0.115	0.174	3.72343239
FV16X	"deaf,bear"	eh	e	short	95	1	5	7	0.115	0.174	3.72343239
IF59C	"deaf,bear"	eh	e	short	73	1	5	7	0.115	0.174	3.72343239
JD94A	"deaf,bear"	eh	e	short	23	1	5	7	0.115	0.174	3.72343239
JE33O	"deaf,bear"	eh	e	short	46	1	5	7	0.115	0.174	3.72343239
JV42B	"deaf,bear"	eh	e	short	53	5	5	7	0.115	0.174	3.72343239
JY36H	"deaf,bear"	eh	e	short	65	1	5	7	0.115	0.174	3.72343239
KB4F	"deaf,bear"	eh	e	short	62	1	5	7	0.115	0.174	3.72343239
KI71L	"deaf,bear"	eh	e	short	41	1	5	7	0.115	0.174	3.72343239
KK92R	"deaf,bear"	eh	e	short	23	1	5	7	0.115	0.174	3.72343239
KQ37E	"deaf,bear"	eh	e	short	56	1	5	7	0.115	0.174	3.72343239
KQ52J	"deaf,bear"	eh	e	short	30	1	5	7	0.115	0.174	3.72343239
KR28H	"deaf,bear"	eh	e	short	60	1	5	7	0.115	0.174	3.72343239
KS15D	"deaf,bear"	eh	e	short	45	1	5	7	0.115	0.174	3.72343239
LC70W	"deaf,bear"	eh	e	short	15	1	5	7	0.115	0.174	3.72343239
LQ40Z	"deaf,bear"	eh	e	short	75	2	5	7	0.115	0.174	3.72343239
LT30W	"deaf,bear"	eh	e	short	84	1	5	7	0.115	0.174	3.72343239
LY2O	"deaf,bear"	eh	e	short	69	1	5	7	0.115	0.174	3.72343239
LY53Q	"deaf,bear"	eh	e	short	62	1	5	7	0.115	0.174	3.72343239
LZ43Z	"deaf,bear"	eh	e	short	11	1	5	7	0.115	0.174	3.72343239
MC41U	"deaf,bear"	eh	e	short	57	1	5	7	0.115	0.174	3.72343239
MO73Z	"deaf,bear"	eh	e	short	84	1	5	7	0.115	0.174	3.72343239
NX13O	"deaf,bear"	eh	e	short	71	1	5	7	0.115	0.174	3.72343239
NZ20B	"deaf,bear"	eh	e	short	79	3	5	7	0.115	0.174	3.72343239
OG60T	"deaf,bear"	eh	e	short	20	1	5	7	0.115	0.174	3.72343239
ON3K	"deaf,bear"	eh	e	short	95	1	5	7	0.115	0.174	3.72343239
ON74R	"deaf,bear"	eh	e	short	80	2	5	7	0.115	0.174	3.72343239
OQ69Y	"deaf,bear"	eh	e	short	31	2	5	7	0.115	0.174	3.72343239
OR11R	"deaf,bear"	eh	e	short	63	1	5	7	0.115	0.174	3.72343239
OS26T	"deaf,bear"	eh	e	short	77	1	5	7	0.115	0.174	3.72343239
PE14D	"deaf,bear"	eh	e	short	52	1	5	7	0.115	0.174	3.72343239
PQ27D	"deaf,bear"	eh	e	short	71	1	5	7	0.115	0.174	3.72343239
PW18G	"deaf,bear"	eh	e	short	34	1	5	7	0.115	0.174	3.72343239
PX84R	"deaf,bear"	eh	e	short	28	1	5	7	0.115	0.174	3.72343239
QR21P	"deaf,bear"	eh	e	short	16	1	5	7	0.115	0.174	3.72343239
QW31L	"deaf,bear"	eh	e	short	42	1	5	7	0.115	0.174	3.72343239
RB39H	"deaf,bear"	eh	e	short	48	1	5	7	0.115	0.174	3.72343239
RL68G	"deaf,bear"	eh	e	short	82	1	5	7	0.115	0.174	3.72343239
SG77E	"deaf,bear"	eh	e	short	60	2	5	7	0.115	0.174	3.72343239
SK19G	"deaf,bear"	eh	e	short	61	1	5	7	0.115	0.174	3.72343239
SK66K	"deaf,bear"	eh	e	short	89	1	5	7	0.115	0.174	3.72343239
SQ87Z	"deaf,bear"	eh	e	short	83	1	5	7	0.115	0.174	3.72343239
ST99W	"deaf,bear"	eh	e	short	78	1	5	7	0.115	0.174	3.72343239
TE72Y	"deaf,bear"	eh	e	short	27	1	5	7	0.115	0.174	3.72343239
TG10Q	"deaf,bear"	eh	e	short	76	1	5	7	0.115	0.174	3.72343239
TK67C	"deaf,bear"	eh	e	short	93	1	5	7	0.115	0.174	3.72343239
WT24N	"deaf,bear"	eh	e	short	13	1	5	7	0.115	0.174	3.72343239
XC35E	"deaf,bear"	eh	e	short	61	3	5	7	0.115	0.174	3.72343239
XG23P	"deaf,bear"	eh	e	short	39	1	5	7	0.115	0.174	3.72343239
XL12Q	"deaf,bear"	eh	e	short	80	1	5	7	0.115	0.174	3.72343239
XQ79R	"deaf,bear"	eh	e	short	69	1	5	7	0.115	0.174	3.72343239
XS38P	"deaf,bear"	eh	e	short	29	1	5	7	0.115	0.174	3.72343239
XS96W	"deaf,bear"	eh	e	short	79	1	5	7	0.115	0.174	3.72343239
YD48I	"deaf,bear"	eh	e	short	56	1	5	7	0.115	0.174	3.72343239
YK76J	"deaf,bear"	eh	e	short	96	1	5	7	0.115	0.174	3.72343239
YN47M	"deaf,bear"	eh	e	short	60	1	5	7	0.115	0.174	3.72343239
YU22I	"deaf,bear"	eh	e	short	55	1	5	7	0.115	0.174	3.72343239
ZZ5V	"deaf,bear"	eh	e	short	49	1	5	7	0.115	0.174	3.72343239
AM25Y	"stuff,plus"	uh	u	short	26	1	2	3	0.471	0.302	3.519697512
AR82M	"stuff,plus"	uh	u	short	42	3	2	3	0.471	0.302	3.519697512
AY9B	"stuff,plus"	uh	u	short	94	2	2	3	0.471	0.302	3.519697512
BA89W	"stuff,plus"	uh	u	short	19	5	2	3	0.471	0.302	3.519697512
BS90M	"stuff,plus"	uh	u	short	77	1	2	3	0.471	0.302	3.519697512
